Date,Titre,Candidat,lien
13/02/19,"Macky Sall : ""Chers Sénégalais de Casamance, merci"" - Leral",Macky Sall,https://www.leral.net/Macky-Sall-Chers-Senegalais-de-Casamance-merci_a243153.html
13/02/19,"VIDEO - Macky Sall sur le tabassage des journalistes à Tamba : ""C'est ...",Macky Sall,https://www.leral.net/VIDEO-Macky-Sall-sur-le-tabassage-des-journalistes-a-Tamba-C-est-grave-pour-notre-democratie_a243152.html
13/02/19,Vidéo : Imam Moustapha Guèye appelle à voter Macky Sall...et clashe ...,Macky Sall,https://www.leral.net/Video-Imam-Moustapha-Gueye-appelle-a-voter-Macky-Sall-et-clashe-Me-Wade_a243150.html
13/02/19,"VIDEO - Macky Sall: ""Les élections ne sauraient être un prétexte pour ...",Macky Sall,https://www.leral.net/VIDEO-Macky-Sall-Les-elections-ne-sauraient-etre-un-pretexte-pour-installer-de-l-anarchie-dans-le-pays_a243145.html
14/02/19,Accident des militants de Pastef: Macky Sall présente ses ... - Leral,Macky Sall,https://www.leral.net/Accident-des-militants-de-Pastef-Macky-Sall-presente-ses-condoleances-a-Ousmane-Sonko_a243254.html
14/02/19,PRÉSIDENTIELLE 2019 : Diouma Dieng Diakhaté bat campagne pour ...,Macky Sall,https://www.leral.net/PRESIDENTIELLE-2019-Diouma-Dieng-Diakhate-bat-campagne-pour-Macky-Sall_a243252.html
14/02/19,"VIDEO - Bada Ndiaye: ""Macky Sall a réussi à mettre en place les ...",Macky Sall,https://www.leral.net/VIDEO-Bada-Ndiaye-Macky-Sall-a-reussi-a-mettre-en-place-les-bases-d-un-developpement-reel-et-durable_a243242.html
14/02/19,"VIDEO - Nata Samb Mbacké : ""Avec Macky Sall, le FAISE est passé de ...",Macky Sall,https://www.leral.net/VIDEO-Nata-Samb-Mbacke-Avec-Macky-Sall-le-FAISE-est-passe-de-340-millions-a-3-milliards-500_a243212.html
14/02/19,Macky Sall gâte les populations de Jaxaay - Leral,Macky Sall,https://www.leral.net/Macky-Sall-gate-les-populations-de-Jaxaay_a243199.html
14/02/19,"Saint Valentin 1993 à 2019 : Macky Sall-Marème Faye Sall, Tout ce ...",Macky Sall,https://www.leral.net/Saint-Valentin-1993-a-2019-Macky-Sall-Mareme-Faye-Sall-Tout-ce-que-vous-ne-savez-pas-sur-l-idylle_a243204.html
14/02/19,VIDEO - Kaolack: Bébé Sokhna chante les réalisations de Macky Sall,Macky Sall,https://www.leral.net/VIDEO-Kaolack-Bebe-Sokhna-chante-les-realisations-de-Macky-Sall_a243202.html
14/02/19,VIDEO : Les temps forts de la caravane meeting de Macky Sall à Nioro,Macky Sall,https://www.leral.net/VIDEO-Les-temps-forts-de-la-caravane-meeting-de-Macky-Sall-a-Nioro_a243195.html
14/02/19,"A Foundiougne, Macky Sall gagne le pari de la mobilisation et ... - Leral",Macky Sall,https://www.leral.net/A-Foundiougne-Macky-Sall-gagne-le-pari-de-la-mobilisation-et-annonce-l-implantation-de_a243179.html
14/02/19,VIDEO - Toubacouta: Quand Macky Sall prédit les statistiques des votes,Macky Sall,https://www.leral.net/VIDEO-Toubacouta-Quand-Macky-Sall-predit-les-statistiques-des-votes_a243181.html
14/02/19,"Qualification en finale, Macky Sall félicite l'équipe des U20 - Leral",Macky Sall,https://www.leral.net/Qualification-en-finale-Macky-Sall-felicite-l-equipe-des-U20_a243182.html
14/02/19,VIDEO - Caravane Bby: Karang promet la victoire à Macky Sall - Leral,Macky Sall,https://www.leral.net/VIDEO-Caravane-Bby-Karang-promet-la-victoire-a-Macky-Sall_a243180.html
14/02/19,"VIDEOO - Sanekh, Jojo et Cheikhouna s'engagent aux côtés de ...",Macky Sall,https://www.leral.net/VIDEOO-Sanekh-Jojo-et-Cheikhouna-s-engagent-aux-cotes-de-Macky-Sall_a243176.html
15/02/19,"Photos : Diouma Dieng Shalimar, Macky Sall tient son égérie de ...",Macky Sall,https://www.leral.net/Photos-Diouma-Dieng-Shalimar-Macky-Sall-tient-son-egerie-de-campagne_a243296.html?com
15/02/19,Les amis de la SENELEC se mobilisent derrière Macky Sall - Leral,Macky Sall,https://www.leral.net/Les-amis-de-la-SENELEC-se-mobilisent-derriere-Macky-Sall_a243280.html
15/02/19,Continuons avec le Président Macky SALL afin de siffler un ... - Leral,Macky Sall,https://www.leral.net/Continuons-avec-le-President-Macky-SALL-afin-de-siffler-un-Nouveau-Depart-pour-une-Emergence-achevee-Par-Samuel-Sarr_a243277.html
15/02/19,Continuons avec le Président Macky SALL afin de siffler un ... - Leral,Macky Sall,https://www.leral.net/Continuons-avec-le-President-Macky-SALL-afin-de-siffler-un-Nouveau-Depart-pour-une-Emergence-achevee-Par-Samuel-Sarr_a243277.html?com
15/02/19,"VIDEO - Abdoulaye Sow, responsable politique Apr à Kaffrine: "" Macky ...",Macky Sall,https://www.leral.net/VIDEO-Abdoulaye-Sow-responsable-politique-Apr-a-Kaffrine-Macky-Sall-a-fait-mieux-que-Senghor-Diouf-et-Wade_a243257.html
15/02/19,"VIDEO - Macky Sall à Koungheul:« La force de l'opposition, c'est ...",Macky Sall,https://www.leral.net/VIDEO-Macky-Sall-a-Koungheul-La-force-de-l-opposition-c-est-uniquement-sur-les-reseaux-sociaux_a243256.html
15/02/19,VIDEO - Macky Sall engage la construction d'un stade régional et d'un ...,Macky Sall,https://www.leral.net/VIDEO-Macky-Sall-engage-la-construction-d-un-stade-regional-et-d-un-lycee-moderne-a-Kaffrine_a243258.html
15/02/19,VIDEO - Macky Sall présente ses condoléances à Sonko: “Mangui ...,Macky Sall,https://www.leral.net/VIDEO-Macky-Sall-presente-ses-condoleances-a-Sonko-Mangui-kooy-massawou-diko-diale_a243261.html
15/02/19,VIDEO - Macky Sall présente ses condoléances à Sonko: “Mangui ...,Macky Sall,https://www.leral.net/VIDEO-Macky-Sall-presente-ses-condoleances-a-Sonko-Mangui-kooy-massawou-diko-diale_a243261.html
04/02/19,VIDEO - Madické Niang: ”J'arrête la campagne…” - Leral,Madické Niang,https://www.leral.net/VIDEO-Madicke-Niang-J-arrete-la-campagne_a242458.html
04/02/19,Madické Niang : « Je réitère toute ma considération à la communauté ...,Madické Niang,https://www.leral.net/Madicke-Niang-Je-reitere-toute-ma-consideration-a-la-communaute-mouride_a242460.html
04/02/19,"Madické Niang à Mbacké : ""J'arrête la campagne, j'ai déjà battu Macky ...",Madické Niang,https://www.leral.net/Madicke-Niang-a-Mbacke-J-arrete-la-campagne-j-ai-deja-battu-Macky-Sall_a242417.html
04/02/19,VIDEO - Madické Niang à Wade: « j'ai fait ce que j'avais à faire » - Leral,Madické Niang,https://www.leral.net/VIDEO-Madicke-Niang-a-Wade-j-ai-fait-ce-que-j-avais-a-faire_a242507.html
05/02/19,"Madické Niang : « Etre en collusion avec Macky Sall, ce serait trahir la ...",Madické Niang,https://www.leral.net/Madicke-Niang-Etre-en-collusion-avec-Macky-Sall-ce-serait-trahir-la-benediction-de-Serigne-Mountakha_a242541.html
05/02/19,"Me Madické Niang à Mbacké Kadior: ""Etre en collusion avec Macky ...",Madické Niang,https://www.leral.net/Me-Madicke-Niang-a-Mbacke-Kadior-Etre-en-collusion-avec-Macky-Sall-c-est-trahir-la-benediction-de-Serigne-Mountakha_a242520.html
05/02/19,Fatick: Le cortège d'un soutien de Madické Niang fait un mort et trois ...,Madické Niang,https://www.leral.net/Fatick-Le-cortege-d-un-soutien-de-Madicke-Niang-fait-un-mort-et-trois-blesses_a242596.html
05/02/19,"Me Madické Niang à Mbacké Kadior: ""Etre en collusion avec Macky ...",Madické Niang,https://www.leral.net/Me-Madicke-Niang-a-Mbacke-Kadior-Etre-en-collusion-avec-Macky-Sall-c-est-trahir-la-benediction-de-Serigne-Mountakha_a242520.html
06/02/19,Après l'accident mortel  Madické Niang parle: « Lima nakari  Macky …,Madické Niang,https://www.leral.net/Apres-l-accident-mortel-Madicke-Niang-parle-Lima-nakari-Macky-Sall-momako-tek-_a242685.html
06/02/19,Me Madické Niang suspend sa campagne présidentielle - Leral,Madické Niang,https://www.leral.net/Me-Madicke-Niang-suspend-sa-campagne-presidentielle_a242612.html
06/02/19,Me Madické Niang dénonce l'agression de Pastef/ Les Patriotes à ...,Madické Niang,https://www.leral.net/Me-Madicke-Niang-denonce-l-agression-de-Pastef-Les-Patriotes-a-Saint-Louis_a242623.html
06/02/19,"Madické Niang à Kanel et Ourossogui: ""Macky Sall s'est servi du Fouta ...",Madické Niang,https://www.leral.net/Madicke-Niang-a-Kanel-et-Ourossogui-Macky-Sall-s-est-servi-du-Fouta-mais-il-ne-l-a-pas-servi_a242615.html
06/02/19,"Madické Niang à Kanel et Ourossogui: ""Macky Sall s'est servi du Fouta ...",Madické Niang,https://www.leral.net/Madicke-Niang-a-Kanel-et-Ourossogui-Macky-Sall-s-est-servi-du-Fouta-mais-il-ne-l-a-pas-servi_a242615.html
07/02/19,Tambacounda: Madické Niang décrit une situation « misérable et ...,Madické Niang,https://www.leral.net/Tambacounda-Madicke-Niang-decrit-une-situation-miserable-et-chaotique-et-accuse-le-regime-de-Macky-Sall_a242733.html
08/02/19,Madické Niang éconduit à Médina Gounass - Leral,Madické Niang,https://www.leral.net/Madicke-Niang-econduit-a-Medina-Gounass_a242841.html
08/02/19,Sur l'axe Tamba-Kédougou: Madické Niang marche sur Macky Sall et l ...,Madické Niang,https://www.leral.net/Sur-l-axe-Tamba-Kedougou-Madicke-Niang-marche-sur-Macky-Sall-et-l-invite-a-un-debat-public_a242785.html
08/02/19,Sur l'axe Tamba-Kédougou: Madické Niang marche sur Macky Sall et l ...,Madické Niang,https://www.leral.net/Sur-l-axe-Tamba-Kedougou-Madicke-Niang-marche-sur-Macky-Sall-et-l-invite-a-un-debat-public_a242785.html
09/02/19,Madické Niang: « Mes amis de l'opposition ont plagié mon programme »,Madické Niang,https://www.leral.net/Madicke-Niang-Mes-amis-de-l-opposition-ont-plagie-mon-programme_a242876.html
10/02/19,Présidentielle 2019 : Madické Niang en quête d'un tête-à-tête avec Me ...,Madické Niang,https://www.leral.net/Presidentielle-2019-Madicke-Niang-en-quete-d-un-tete-a-tete-avec-Me-Wade_a242916.html
10/02/19,#SunuDebat: Madické Niang rejoint Idy Sonko et Issa Sall...Il ne ...,Madické Niang,https://www.leral.net/SunuDebat-Madicke-Niang-rejoint-Idy-Sonko-et-Issa-Sall-Il-ne-manque-plus-que-Macky-Sall_a242927.html
11/02/19,Me Madické Niang invite Macky Sall à un débat public - Leral,Madické Niang,https://www.leral.net/Me-Madicke-Niang-invite-Macky-Sall-a-un-debat-public_a242970.html
11/02/19,Me Madické Niang accepte de rencontrer Me Wade - Leral,Madické Niang,https://www.leral.net/Me-Madicke-Niang-accepte-de-rencontrer-Me-Wade_a242954.html
11/02/19,Madické Niang sur le conflit casamançais: « il y a beaucoup d ... - Leral,Madické Niang,https://www.leral.net/Madicke-Niang-sur-le-conflit-casamancais-il-y-a-beaucoup-d-intermediaires-qui-se-nourrissent-de-cette-crise_a242951.html
11/02/19,Me Madické Niang invite Macky Sall à un débat public - Leral,Madické Niang,https://www.leral.net/Me-Madicke-Niang-invite-Macky-Sall-a-un-debat-public_a242970.html
12/02/19,VIDEO - Bonne humeur: Quand Me Madické Niang se moque ... - Leral,Madické Niang,https://www.leral.net/VIDEO-Bonne-humeur-Quand-Me-Madicke-Niang-se-moque-gentiment-des-autres-candidats_a242977.html
13/02/19,Sécurité de Me Madické Niang: La police a déjà pris ses quartiers - Leral,Madické Niang,https://www.leral.net/Securite-de-Me-Madicke-Niang-La-police-a-deja-pris-ses-quartiers_a243172.html
13/02/19,Thierno Birahim Thiombane était-il le cheval de Troie de Madické ...,Madické Niang,https://www.leral.net/Thierno-Birahim-Thiombane-etait-il-le-cheval-de-Troie-de-Madicke-Niang-contre-Wade-Decryptage-leral_a243125.html
13/02/19,Tractations de campagne : Wade refuse de rencontrer Madické Niang,Madické Niang,https://www.leral.net/Tractations-de-campagne-Wade-refuse-de-rencontrer-Madicke-Niang_a243058.html
14/02/19,VIDEO - Ce que Madické Niang pense de la fête de Saint-Valentin,Madické Niang,https://www.leral.net/VIDEO-Ce-que-Madicke-Niang-pense-de-la-fete-de-Saint-Valentin_a243237.html
14/02/19,VIDEO- Madické Niang: «Bonne fête de saint valentin à tous les ...,Madické Niang,https://www.leral.net/VIDEO-Madicke-Niang-Bonne-fete-de-saint-valentin-a-tous-les-amoureux-du-Senegal_a243237.html
14/02/19,VIDEO- Ce Madické Niang pense de la fête de Saint valentin - Leral,Madické Niang,https://www.leral.net/VIDEO-Ce-Madicke-Niang-pense-de-la-fete-de-Saint-valentin_a243237.html
14/02/19,Madické Niang chez le PM Dionne: « Macky Sall a créé 500.000 ...,Madické Niang,https://www.leral.net/Madicke-Niang-chez-le-PM-Dionne-Macky-Sall-a-cree-500-000-nouveaux-pauvres-au-Senegal_a243224.html
14/02/19,"Madické Niang charge Macky Sall: « Il n'a rien fait à Fatick, un gros ...",Madické Niang,https://www.leral.net/Madicke-Niang-charge-Macky-Sall-Il-n-a-rien-fait-a-Fatick-un-gros-village-qui-lui-tout-donne_a243213.html
14/02/19,Madické Niang chez le PM Dionne: « Macky Sall a créé 500.000 ...,Madické Niang,https://www.leral.net/Madicke-Niang-chez-le-PM-Dionne-Macky-Sall-a-cree-500-000-nouveaux-pauvres-au-Senegal_a243224.html
14/02/19,"Madické Niang charge Macky Sall: « Il n'a rien fait à Fatick, un gros ...",Madické Niang,https://www.leral.net/Madicke-Niang-charge-Macky-Sall-Il-n-a-rien-fait-a-Fatick-un-gros-village-qui-lui-tout-donne_a243213.html
15/02/19,"VIDEO - Madické Niang à Louga: ""Dama dèm Fatick todie ko, gneuw fi ...",Madické Niang,https://www.leral.net/VIDEO-Madicke-Niang-a-Louga-Dama-dem-Fatick-todie-ko-gneuw-fi-todie-fi-radiakh_a243290.html?com
03/02/19,Début de campagne: la démonstration de force d'Ousmane Sonko ...,Ousmane Sonko,https://www.leral.net/Debut-de-campagne-la-demonstration-de-force-d-Ousmane-Sonko-les-promesses-de-Sonko-aux-populations-de-Ngor_a242403.html
04/02/19,Macky Sall renvoie une taupe de Ousmane Sonko - Leral,Ousmane Sonko,https://www.leral.net/Macky-Sall-renvoie-une-taupe-de-Ousmane-Sonko_a242471.html
04/02/19,"Ousmane Sonko : ""Nous sommes à 20 jours de la victoire » - Leral",Ousmane Sonko,https://www.leral.net/Ousmane-Sonko-Nous-sommes-a-20-jours-de-la-victoire_a242431.html
04/02/19,VIDEO - Ousmane Sonko à Kaolack: Dieu nous a tout donné - Leral,Ousmane Sonko,https://www.leral.net/VIDEO-Ousmane-Sonko-a-Kaolack-Dieu-nous-a-tout-donne_a242499.html
04/02/19,"Ousmane Sonko s'engage à ""porter le congé de maternité à 6 mois""",Ousmane Sonko,https://www.leral.net/Ousmane-Sonko-s-engage-a-porter-le-conge-de-maternite-a-6-mois_a242452.html
04/02/19,Photos : la parade de Ousmane Sonko dans les rues de Dakar - Leral,Ousmane Sonko,https://www.leral.net/Photos-la-parade-de-Ousmane-Sonko-dans-les-rues-de-Dakar_a242442.html
04/02/19,Dernière minute: Télescopage avec Ousmane Sonko à Kaolack ...,Ousmane Sonko,https://www.leral.net/Derniere-minute-Telescopage-avec-Ousmane-Sonko-a-Kaolack-Idrissa-Seck-annule-son-meeting-_a242465.html
04/02/19,Ousmane Sonko prend « subtilement » le contre-pied de Issa Sall sur ...,Ousmane Sonko,https://www.leral.net/Ousmane-Sonko-prend-subtilement-le-contre-pied-de-Issa-Sall-sur-la-suppression-des-fonds-politiques_a242463.html
05/02/19,"Eau, chantiers inachevés, promesses oubliées : Ousmane Sonko tire ...",Ousmane Sonko,https://www.leral.net/Eau-chantiers-inacheves-promesses-oubliees-Ousmane-Sonko-tire-sur-Macky-Sall-a-Kaolack-_a242501.html
05/02/19,"Ousmane Sonko: ""On m'accuse alors que Macky Sall a un budget de ...",Ousmane Sonko,https://www.leral.net/Ousmane-Sonko-On-m-accuse-alors-que-Macky-Sall-a-un-budget-de-campagne-de-10-milliards_a242562.html
05/02/19,Vidéo : Ousmane Sonko interroge la VAR à Kaolack sur les ... - Leral,Ousmane Sonko,https://www.leral.net/Video-Ousmane-Sonko-interroge-la-VAR-a-Kaolack-sur-les-promesses-de-Macky-Sall-en-2012_a242519.html
05/02/19,Ousmane Sonko à Guinguinéo: « Macky Sall ne pèse même pas 25% »,Ousmane Sonko,https://www.leral.net/Ousmane-Sonko-a-Guinguineo-Macky-Sall-ne-pese-meme-pas-25_a242539.html
05/02/19,"Eau, chantiers inachevés, promesses oubliées : Ousmane Sonko tire ...",Ousmane Sonko,https://www.leral.net/Eau-chantiers-inacheves-promesses-oubliees-Ousmane-Sonko-tire-sur-Macky-Sall-a-Kaolack-_a242501.html
05/02/19,"VIDEO - Ousmane Sonko: ""C'est à partir de Kaolack qu'on pourra ...",Ousmane Sonko,https://www.leral.net/VIDEO-Ousmane-Sonko-C-est-a-partir-de-Kaolack-qu-on-pourra-developper-le-Senegal_a242525.html
05/02/19,"Ousmane Sonko: ""On m'accuse alors que Macky Sall a un budget de ...",Ousmane Sonko,https://www.leral.net/Ousmane-Sonko-On-m-accuse-alors-que-Macky-Sall-a-un-budget-de-campagne-de-10-milliards_a242562.html
05/02/19,"​Après Kaolack et Guinguinéo, Ousmane Sonko à Bambey ce mardi",Ousmane Sonko,https://www.leral.net/%E2%80%8BApres-Kaolack-et-Guinguineo-Ousmane-Sonko-a-Bambey-ce-mardi_a242533.html
07/02/19,Vidéo : Ousmane Sonko promet de supprimer le Hcct de Tanor et le ...,Ousmane Sonko,https://www.leral.net/Video-Ousmane-Sonko-promet-de-supprimer-le-Hcct-de-Tanor-et-le-Cese-d-Aminata-Tall_a242731.html
07/02/19,"VAR- Ce que Malick Noël Seck disait de Ousmane Sonko, les ... - Leral",Ousmane Sonko,https://www.leral.net/VAR-Ce-que-Malick-Noel-Seck-disait-de-Ousmane-Sonko-les-politiciens-vereux-et-le-systeme_a242751.html
07/02/19,"VIDEO - Bruno d'Erneville à Macky Sall : ""C'est Ousmane Sonko qui ...",Ousmane Sonko,https://www.leral.net/VIDEO-Bruno-d-Erneville-a-Macky-Sall-C-est-Ousmane-Sonko-qui-est-dans-le-coeur-des-Senegalais_a242735.html
08/02/19,"Me Wade: « Macky Sall va envoyer Ousmane Sonko en prison, s'il ...",Ousmane Sonko,https://www.leral.net/Me-Wade-Macky-Sall-va-envoyer-Ousmane-Sonko-en-prison-s-il-gagne-la-Presidentielle_a242784.html
08/02/19,Ousmane Sonko: « Macky Sall dafa wara bayi Wango bi. Feccum ...,Ousmane Sonko,https://www.leral.net/Ousmane-Sonko-Macky-Sall-dafa-wara-bayi-Wango-bi-Feccum-toyeuman-dafa-doywar_a242788.html
08/02/19,"Me Wade: « Macky Sall va envoyer Ousmane Sonko en prison, s'il ...",Ousmane Sonko,https://www.leral.net/Me-Wade-Macky-Sall-va-envoyer-Ousmane-Sonko-en-prison-s-il-gagne-la-Presidentielle_a242784.html
08/02/19,Ousmane Sonko: « Macky Sall dafa wara bayi Wango bi. Feccum ...,Ousmane Sonko,https://www.leral.net/Ousmane-Sonko-Macky-Sall-dafa-wara-bayi-Wango-bi-Feccum-toyeuman-dafa-doywar_a242788.html
09/02/19,Var : Ousmane Sonko se dédît ... ( Ya ko Wakhon ) - Leral,Ousmane Sonko,https://www.leral.net/Var-Ousmane-Sonko-se-dedit-Ya-ko-Wakhon_a242902.html
09/02/19,"Abdoulaye Wade/Ousmane Sonko, le rendez-vous décisif - Leral",Ousmane Sonko,https://www.leral.net/Abdoulaye-Wade-Ousmane-Sonko-le-rendez-vous-decisif_a242873.html
10/02/19,"Ousmane Sonko sur son emprisonnement annoncé par Wade : ""Cent ...",Ousmane Sonko,https://www.leral.net/Ousmane-Sonko-sur-son-emprisonnement-annonce-par-Wade-Cent-Macky-ne-peuvent-pas-me-mettre-en-prison_a242936.html
11/02/19,"VIDEO - Confidences de Khady Ngom, la mère d'Ousmane Sonko ...",Ousmane Sonko,https://www.leral.net/VIDEO-Confidences-de-Khady-Ngom-la-mere-d-Ousmane-Sonko-Legui-ay-message_a243018.html
13/02/19,Accident de ses militants: La réaction d'Ousmane Sonko - Leral,Ousmane Sonko,https://www.leral.net/Accident-de-ses-militants-La-reaction-d-Ousmane-Sonko_a243168.html
13/02/19,Photos : La déferlante Ousmane Sonko à Bignona - Leral,Ousmane Sonko,https://www.leral.net/Photos-La-deferlante-Ousmane-Sonko-a-Bignona_a243140.html
13/02/19,"Vidéo - Ousmane Sonko : ""Le Sénégal s'achemine vers un grand ...",Ousmane Sonko,https://www.leral.net/Video-Ousmane-Sonko-Le-Senegal-s-achemine-vers-un-grand-rendez-vous-avec-son-histoire-le-24-fevrier-2019_a241484.html
13/02/19,Photos : Le Roi d'Elinkine a reçu Ousmane Sonko - Leral,Ousmane Sonko,https://www.leral.net/Photos-Le-Roi-d-Elinkine-a-recu-Ousmane-Sonko_a243156.html
14/02/19,Dernière minute : Ousmane Sonko suspend sa campagne… - Leral,Ousmane Sonko,https://www.leral.net/Derniere-minute-Ousmane-Sonko-suspend-sa-campagne_a243241.html
14/02/19,"VIDEO - Meeting d'Ousmane Sonko à Kolda, du jamais vu dans le Sud !",Ousmane Sonko,https://www.leral.net/VIDEO-Meeting-d-Ousmane-Sonko-a-Kolda-du-jamais-vu-dans-le-Sud-_a243229.html
14/02/19,"VIDEO - Boury Bathily apostrophe Ousmane Sonko : ""You daw yoyou ...",Ousmane Sonko,https://www.leral.net/VIDEO-Boury-Bathily-apostrophe-Ousmane-Sonko-You-daw-yoyou-yeungueulouniou_a243230.html
15/02/19,"Affaire 94 milliards, plainte de Ousmane Sonko: suivez la ... - Leral",Ousmane Sonko,https://www.leral.net/Affaire-94-milliards-plainte-de-Ousmane-Sonko-suivez-la-seance-pleniere-a-l-Assemblee-nationale_a243294.html
15/02/19,"Affaire 94 milliards, plainte de Ousmane Sonko: suivez la ... - Leral",Ousmane Sonko,https://www.leral.net/Affaire-94-milliards-plainte-de-Ousmane-Sonko-suivez-la-seance-pleniere-a-l-Assemblee-nationale_a243294.html?com
15/02/19,"Ousmane Sonko, Pierre Goudiaby Atepa, Samuel Sarr : Mensonges et ...",Ousmane Sonko,https://www.leral.net/Ousmane-Sonko-Pierre-Goudiaby-Atepa-Samuel-Sarr-Mensonges-et-verite-sur-l-introduction-de-Frank-Timis-au-Senegal_a243283.html
