Date,Titre,Candidat,lien
04/02/19,Macky Sall stoppe son cortège pour glorifier Mame Goor Diazaka,Macky Sall,https://senego.com/macky-sall-stoppe-son-cortege-pour-glorifier-mame-goor-diazaka_848515.html
04/02/19,Présidentielle 2019 : Macky Sall peut compter sur... - Senego.com,Macky Sall,https://senego.com/presidentielle-2019-macky-sall-peut-compter-sur_848658.html
04/02/19,Vidéo - Campagne électorale Jour 2 - Passage de Macky Sall,Macky Sall,https://senego.com/video-campagne-electorale-jour-2-passage-de-macky-sall_848986.html
04/02/19,"Tivaouane, Pire et Méwan, Mékhé, Macky Sall se ballade sur la route ...",Macky Sall,https://senego.com/tivaouane-pire-et-mewan-mekhe-macky-sall-se-ballade-sur-la-route-du-nord_848690.html
04/02/19,"Chérif Abdoulahi Thiaw : "" Harouna Dia soutient Macky Sall sans ...",Macky Sall,https://senego.com/cherif-abdoulahi-thiaw-harouna-dia-soutient-macky-sall-sans-condition_848788.html
04/02/19,"Vidéo – A Mbacké, Madické Niang tance Macky Sall et son ...",Macky Sall,https://senego.com/video-a-mbacke-madicke-niang-tance-macky-sall-et-son-gouvernement-regardez_848343.html
04/02/19,Macky Sall se lâche: « on ne gouverne pas un pays par le mensonge ...,Macky Sall,https://senego.com/macky-sall-se-lache-on-ne-gouverne-pas-un-pays-par-le-mensonge-et-la-calomnie_848894.html
04/02/19,Darou Moukhty - Pourquoi Macky Sall snobe la famille de Cheikh ...,Macky Sall,https://senego.com/darou-moukhty-pourquoi-macky-sall-snobe-la-famille-de-cheikh-khady-mbacke_848744.html
04/02/19,(4 photos ) - Darou Mousty ouvre ses bras à Macky Sall - Senego.com,Macky Sall,https://senego.com/darou-mousty-dans-la-rue-pour-accueillir-macky-sall_848567.html
03/02/19,(15 photos) - Macky Sall reçu à Touba avec tous les honneurs,Macky Sall,https://senego.com/15-photos-macky-sall-recu-a-touba-avec-tous-les-honneurs_848309.html
03/02/19,Vidéo - L'impressionnant cortège de Macky Sall à Touba... - Senego.com,Macky Sall,https://senego.com/video-limpressionnant-cortege-de-macky-sall-a-touba_848291.html
03/02/19,"""Un Sénégal pour tous"" (Par le Président Macky Sall) - Senego.com",Macky Sall,https://senego.com/un-senegal-pour-tous-par-le-president-macky-sall_848280.html
03/02/19,"""Les réalisations de Macky Sall sont une révolution au Sénégal"", dixit ...",Macky Sall,https://senego.com/les-realisations-de-macky-sall-sont-une-revolution-au-senegal-dixit-mayacine-ndiaye_848356.html
03/02/19,"En images, la parade de Macky Sall dans les rues de Mbacké",Macky Sall,https://senego.com/en-images-la-parade-de-macky-sall-dans-les-rues-de-mbacke_848392.html
03/02/19,Vidéo - Discours à la RTS: le premier passage de Macky Sall,Macky Sall,https://senego.com/video-discours-a-la-rts-le-premier-passage-de-macky-sall_848462.html
03/02/19,Vote sanction contre Macky Sall : Y 'en a marre se prononce...,Macky Sall,https://senego.com/vote-sanction-contre-macky-sall-y-en-a-marre-se-prononce_848240.html
15/02/19,"Senego TV - El Hadji Assane Gueye : ""Cas Ousmane Sonko et Issa ...",Issa Sall,https://senego.com/senego-tv-el-hadji-assane-gueye-cas-ousmane-sonko-et-issa-sall_855118.html
15/02/19,Senego TV-Direct: Grand Meeting de Issa Sall à Saint-Louis. Regardez!,Issa Sall,https://senego.com/senego-tv-direct-grand-meeting-de-issa-sall-a-saint-louis-regardez_855340.html
15/02/19,Senego TV - Issa Sall promet des boutiques à l'étranger pour les ...,Issa Sall,https://senego.com/senego-tv-issa-sall-promet-des-boutiques-a-letranger-pour-les-artisans-de-mekhe_855014.html
15/02/19,"(10 photos) Issa Sall, maître chez Wade. Regardez ! - Senego.com",Issa Sall,https://senego.com/10-photos-issa-sall-maitre-chez-wade-regardez_855034.html
15/02/19,Senego TV : Caravane du candidat Issa Sall à Ngaye Mékhé,Issa Sall,https://senego.com/senego-tv-caravane-du-candidat-issa-sall-a-ngaye-mekhe_854973.html
15/02/19,(15 photos) - Présidentielle 2019: le Pr Issa Sall maître dans le Kayor ...,Issa Sall,https://senego.com/15-photos-presidentielle-2019-le-pr-issa-sall-maitre-dans-le-kayor-regardez_854937.html
15/02/19,(10 photos): Issa Sall reprend sa campagne sous la vigilance de la ...,Issa Sall,https://senego.com/10-photos-issa-sall-reprend-sa-campagne-sous-la-vigilance-de-la-gendarmerie_854878.html
15/02/19,"Senego Tv: Revivez le meeting de Issa Sall à Potou: ""gni Ay thiouné ...",Issa Sall,https://senego.com/senego-tv-revivez-le-meeting-de-issa-sall-a-potou-gni-ay-thioune-lagnou_855295.html
14/02/19,"Fadel Barro de Y en a marre : ""Sonko et Issa Sall sont intéressants...""",Issa Sall,https://senego.com/fadel-barro-de-y-en-a-marre-sonko-et-issa-sall-sont-interessants_854236.html
13/02/19,"Direct – Point de Presse du Pr Issa Sall, candidat du Pur, sur les ...",Issa Sall,https://senego.com/direct-point-de-presse-du-pr-issa-sall-candidat-du-pur-sur-les-violences-de-tamba_853663.html
13/02/19,"Senego Tv: Violences électorales à Tamba, Pr Issa Sall explique les ...",Issa Sall,https://senego.com/senego-tv-violences-electorales-a-tamba-pr-issa-sall-explique-les-faits-et-charge_853939.html
12/02/19,Vidéo- Incidents meurtriers à Tamba: Issa Sall donne sa version des faits,Issa Sall,https://senego.com/video-incidents-meurtriers-a-tamba-issa-sall-donne-sa-version-des-faits_853406.html
11/02/19,"Qui est le Professeur Issa Sall, candidat du Pur à la Présidentielle ...",Issa Sall,https://senego.com/qui-est-le-professeur-issa-sall-candidat-du-pur-a-la-presidentielle-2019_850279.html
11/02/19,"Violence à Tamba: Issa Sall dénonce un acharnement,suite aux ...",Issa Sall,https://senego.com/violence-a-tamba-issa-sall-denonce-un-acharnementsuite-aux-attaques-de-bby_852857.html
11/02/19,"Programme du candidat Issa Sall, lisez son projet pour le Sénégal !",Issa Sall,https://senego.com/programme-du-candidat-issa-sall-lisez-son-projet-pour-le-senegal_852893.html
11/02/19,Urgent: Issa Sall suspend sa campagne électorale - Senego.com,Issa Sall,https://senego.com/urgent-issa-sall-suspend-sa-campagne-electorale_852925.html
10/02/19,Présidentielle 2019: Le Mouvement J-A-S décide de soutenir Issa Sall ...,Issa Sall,https://senego.com/presidentielle-2019-le-mouvement-j-a-s-decide-de-soutenir-issa-sall-du-p-u-r_851866.html
10/02/19,"Vidéo-Présidentielle 2019: C'est officiel, Ibrahima Hamidou Dème ...",Issa Sall,https://senego.com/video-presidentielle-2019-cest-officiel-ibrahima-hamidou-deme-rejoint-issa-sall_851997.html
09/02/19,"Issa Sall à Ziguinchor: ""je pourrais battre Macky dès le premier tour...""",Issa Sall,https://senego.com/issa-sall-a-ziguinchor-je-pourrais-battre-macky-des-le-premier-tour_851641.html
09/02/19,"Kolda : La Caravane de Issa Sall bloquée par les forces de l'ordre, les ...",Issa Sall,https://senego.com/kolda-la-caravane-de-issa-sall-bloquee-par-les-forces-de-lordre-les-pro-macky-indexes_851801.html
08/02/19,"(04 photos) : El Hadj Issa Sall, un candidat qui n'oublie pas ses prières",Issa Sall,https://senego.com/04-photos-el-hadj-issa-sall-un-candidat-qui-noublie-pas-ses-prieres_850905.html
07/02/19,Campagne électorale : Kaffrine accueille Issa Sall... - Senego.com,Issa Sall,https://senego.com/campagne-electorale-kaffrine-accueille-issa-sall_850446.html
